max,min,mean,std,amplitude,skew,kurt,rise_time,fwhm,energy,area,n_peaks,dom_freq
377,2,17.392,35.06522972974796,375,7.548756805864746,61.755160028304985,150,7,766026,8686.5,1,0
2120,5,49.404,198.11903690458422,2115,8.24030326991304,72.72930013191322,151,6,20845954,24690.0,1,0
247,2,15.242,23.25543884771904,245,7.614445017306451,62.71040006690765,148,6,386567,7613.0,1,0
296,6,15.112,21.26404138445935,290,9.684999318386867,103.6492977384556,149,4,340266,7544.0,1,0
1031,3,28.242,90.57129476826529,1028,8.242011021897826,74.15565525284478,150,5,4500385,14114.0,1,0
966,1,27.052,86.73664332910283,965,8.295208180477063,74.17320206895455,150,5,4127528,13517.5,1,0
1414,5,29.67,124.25876669273681,1409,8.85096202413738,83.0347519960526,151,5,8160275,14823.0,1,0
241,3,14.962,19.825351346193088,238,8.238823273200234,75.3445132291471,148,6,308453,7471.5,2,0
6411,5,92.382,549.2581943639985,6406,9.095018004764515,87.70007398898552,151,4,155109499,46178.5,1,0
158,3,12.742,13.455386876637922,155,8.318012892164608,76.2125042745902,148,6,171703,6364.0,7,0
1040,3,29.918,95.98036922204454,1037,8.052236756958624,69.85667471062881,150,6,5053659,14948.5,1,0
1082,5,24.582,96.36293517738031,1077,8.908931723495657,83.48566132225098,150,5,4945045,12281.0,1,0
324,3,17.124,31.862840802414336,321,7.398825408316005,59.16283294740678,149,7,654236,8549.5,1,0
3106,3,49.824,266.19328508435365,3103,8.988992543271438,85.54744185394073,151,5,36670648,24901.0,1,0
160,3,13.546,13.088616580830841,157,7.219895452719833,61.17173872548052,147,6,177403,6762.5,6,0
147,1,12.39,11.606976350454067,146,8.12617065026227,75.81211149117925,147,5,144117,6185.5,8,0
769,5,26.568,71.00820639897898,764,7.846293964600415,67.27791707332169,150,5,2874012,13273.0,1,0
1660,1,41.722,155.88274027614474,1659,8.057161838111421,69.51211903814323,151,5,13020077,20852.0,1,0
1665,6,41.202,151.2554567478476,1659,7.904097917939637,67.17602192150765,150,5,12287909,20590.0,1,0
6606,3,95.41,572.3527635121544,6603,8.94941795016431,84.80054592342911,151,5,168345377,47694.0,1,0
961,3,28.95,91.27551424122461,958,7.724343022893004,64.15398076061652,150,6,4584661,14464.0,1,0
864,6,28.662,82.83228691760236,858,7.934519844642101,67.54116036935427,151,7,3841349,14319.5,1,0
5978,5,87.588,516.4456469523196,5973,8.965626832601663,84.83285378189949,151,5,137193882,43779.0,1,0
499,3,16.19,42.63062162342933,496,8.984716909819172,85.6202780515511,150,5,1039743,8085.0,1,0
4936,3,72.676,426.0877785433419,4933,9.033703165007761,86.22515285699899,151,5,93416298,36329.0,1,0
134,2,12.144,10.79589107021741,132,8.044823967131203,73.70720934341382,146,5,132014,6060.0,8,0
1995,5,41.574,170.54953686246117,1990,8.733640534172743,82.27383447420709,150,4,15407771,20773.0,1,0
1378,5,34.146,124.241509504674,1373,8.267823977313716,73.23461674129268,150,6,8300951,17061.5,1,0
3722,2,58.538,328.42620564747875,3720,8.992900174413608,85.53580586012505,150,5,55645235,29261.0,1,0
130,6,13.818,11.405475702486065,124,7.388161305164953,64.01380479929449,146,5,160511,6898.0,8,0
4032,4,61.632,349.60584173609,4028,9.015598712655473,86.1918864496217,151,5,63011374,30804.0,1,0
934,4,27.838,86.85986274453812,930,7.949341559419035,68.78935511457044,151,6,4159795,13910.5,1,0
5225,1,75.174,448.07192249012877,5224,9.110363970441968,87.8976174652863,151,5,103209789,37576.0,1,0
267,1,13.752,22.117289526522004,266,8.702383874838121,83.19135376094059,149,4,339146,6865.0,1,0
548,4,22.096,52.889949744729385,544,7.728933447800102,63.83970087650751,149,6,1642790,11036.0,1,0
1078,3,31.616,100.6330787763149,1075,7.963365881103375,68.85394326009848,151,6,5563294,15797.5,1,0
2307,2,40.284,195.64581095438766,2305,9.152319053612501,89.81267254706908,150,5,19950042,20128.0,1,0
2120,5,46.788,190.93811315711693,2115,8.280345165576257,74.2053214728806,150,5,19323240,23384.0,1,0
383,5,18.312,34.501748593368426,378,7.71615506918052,64.79306431908932,148,6,762850,9145.5,1,0
7943,6,130.534,701.0183541420296,7937,8.657137776969739,80.01385094440776,151,5,254232929,65256.0,1,0
368,3,15.634,30.778824603938336,365,9.301100956520246,92.54559398997705,150,5,595879,7804.0,1,0
3466,2,52.39,298.22705091926184,3464,9.131118254834153,88.13594114546316,151,5,45842043,26184.5,1,0
496,1,19.602,42.23794024334047,495,7.992753365073037,70.68369795260831,149,5,1084141,9787.0,1,0
144,3,13.004,13.07715504228653,141,7.000626133648823,55.264920255062364,147,7,170058,6494.0,7,0
482,2,19.172,43.75429597193857,480,7.9460315283968646,68.24517737029811,150,6,1141002,9570.5,1,0
6802,2,94.774,580.7917311084929,6800,9.036764707713289,86.48149864259364,151,4,173150573,47377.0,1,0
458,3,18.566,42.448435118388055,455,7.636516687096496,63.85166148754031,149,6,1073283,9272.0,1,0
352,4,15.806,30.17251007125526,348,8.475593925830434,76.64462506970771,149,6,580105,7894.5,1,0
148,5,14.676,14.057134274097264,143,6.376462024660517,45.596369933194566,146,9,206494,7324.5,9,0
207,4,14.466,18.255542829507974,203,8.14805354334328,71.57784327459238,148,6,271265,7219.5,1,0
394,3,16.384,32.213421798995526,391,8.766408263933124,83.70663906061755,149,5,653070,8183.5,1,0
151,1,12.608,12.860261894689392,150,7.774050697798608,67.3881996767968,146,6,162174,6293.0,7,0
747,3,24.2,67.79766957646848,744,8.107295276036705,71.41434716731983,150,5,2591082,12091.0,1,0
1167,3,32.18,109.10898954714959,1164,8.129832587510291,71.27945116981361,150,5,6470162,16073.5,1,0
178,4,14.664,15.679767345212747,174,8.560529387168572,78.60233440913328,147,5,230444,7319.5,8,0
478,3,16.952,40.260622151178936,475,9.087303033520499,88.0395215196639,149,5,954144,8466.5,1,0
2627,1,53.782,234.89288298286093,2626,8.470210721478065,76.63418351930113,150,5,29033585,26878.5,1,0
2483,4,41.53,210.17304560766112,2479,9.10920700834151,88.24653280010807,150,5,22948725,20752.5,1,0
3546,5,68.876,309.53435451335605,3541,8.444820322951687,77.11034912400277,151,5,50277710,34423.0,1,0
289,5,17.188,24.63088825032504,284,8.134908296582001,72.43325313927905,149,5,451054,8580.5,2,0
1757,3,41.196,157.30243985393236,1754,7.9760846612231715,68.74440750867657,150,5,13220584,20586.5,1,0
344,3,15.736,29.97055728544266,341,8.589224641099579,78.30673018962732,150,5,572928,7858.5,1,0
4343,3,65.398,363.5723251239016,4340,9.058018968327048,87.3126406755261,151,5,68230867,32687.5,1,0
787,2,20.444,67.14386691277173,785,8.9614178072229,85.51878515050159,149,5,2463128,10213.5,1,0
10146,2,138.02,869.9586470631807,10144,9.016919372854147,86.09587928295568,151,5,387938784,68995.5,1,0
2742,2,45.046,233.98151184228212,2740,8.951496251259607,85.36535345836361,150,5,28388245,22512.5,1,0
910,3,28.058,81.45933117820204,907,8.206589683771156,73.16568344936124,150,5,3711437,14015.0,1,0
174,4,14.218,13.911954427757447,170,7.190844862763425,60.85338288510006,147,5,197847,7099.0,7,0
1922,4,45.404,180.95618470779053,1918,8.1600915437241,71.31766242235905,151,5,17403332,22689.0,1,0
1545,2,35.696,135.2515714659168,1543,8.49555916224729,78.41436568020596,150,5,9783596,17838.0,1,0
998,4,23.602,86.1358206323014,994,8.931065012282358,84.50144169224909,150,5,3988217,11794.5,1,0
4097,6,65.288,351.94696341352346,4091,8.891808260900445,83.97084942996418,151,5,64064594,32632.0,1,0
1146,1,25.47,99.00226815583571,1145,8.846225447485992,83.28285821756187,150,5,5225085,12723.5,1,0
1825,3,32.546,149.63666624193414,1822,9.231020619627815,91.02516717278107,150,4,11725187,16262.0,1,0
376,5,17.668,32.02595472425451,371,7.905287376670957,69.78577293182374,149,5,668910,8821.0,1,0
571,3,18.56,49.396299456538244,568,8.882846926062024,83.95073269984451,149,5,1392234,9272.0,1,0
160,3,12.986,13.504436456216897,157,8.114925261086233,72.13346417092019,147,6,175503,6482.5,7,0
2407,4,53.73,224.93096074129056,2403,8.100094945563276,70.26019093680435,151,6,26740425,26856.0,1,0
170,5,15.098,14.949394502788396,165,7.234796790222852,60.45055544291012,147,5,225717,7536.5,7,0
254,2,15.434,24.464293245462866,252,7.289935002055172,57.85184186661884,148,6,418355,7706.0,1,0
225,3,14.574,20.550146568820377,222,7.011194920906832,54.24257029067499,149,7,317355,7279.0,1,0
211,1,13.584,17.24641829482284,210,8.319475641328799,76.22184270881938,147,6,240982,6782.0,1,0
1235,3,32.684,110.23426030050732,1232,8.079220443765092,70.9977213396495,150,6,6609918,16331.5,1,0
630,2,21.92,57.241048208431685,628,7.93455562736995,68.01122585912884,149,5,1878512,10952.5,1,0
9975,1,140.092,870.8994129840713,9974,8.929160994699913,84.19615509859142,152,5,389045778,70039.0,1,0
191,5,13.874,15.528365142538348,186,8.576462797756887,81.33126055982737,148,5,216809,6927.0,5,0
945,5,24.72,83.6634543872054,940,8.808039892734039,82.04380210635487,150,6,3805326,12342.5,1,0
2131,4,46.426,189.369101291631,2127,8.366920733777182,75.38483494530023,151,5,19008015,23202.5,1,0
763,1,20.212,67.39512635198483,762,8.75285738778589,81.54851150855883,150,5,2475314,10098.5,1,0
11748,3,160.924,1016.5473674276078,11745,8.935084061409135,84.59872955343457,151,5,529632542,80450.0,1,0
499,3,17.096,41.00730159374059,496,9.27542732454818,91.75972985059053,149,5,986936,8535.0,1,0
947,2,27.492,89.48084675504585,945,7.930456009079413,67.38176162231613,150,6,4381316,13735.0,1,0
329,3,15.844,28.784503886640117,326,7.768688397740212,65.9132973053102,149,6,539790,7910.5,1,0
5566,1,82.464,489.4493607146709,5565,8.976126532439602,85.26532596166747,151,5,123180494,41221.0,1,0
222,3,12.64,18.03037437215323,219,8.544333457895947,80.73773574997578,148,5,242432,6313.0,1,0
910,0,22.04,79.10455359838649,910,8.75357572985519,81.57325823750814,150,5,3371646,11012.5,1,0
193,2,14.04,15.718473208298574,191,7.891744896101828,71.21048801548065,148,5,222096,7011.0,3,0
1519,3,36.494,135.31424893188446,1516,8.42292802088484,76.58556407470196,151,6,9820879,18232.5,1,0
202,2,12.672,16.476177226529217,200,8.686365843053947,82.5219984469886,148,5,216022,6325.5,1,0
10324,4,143.818,904.2664899663151,10320,8.956792091380798,85.09569060543312,152,5,419190751,71898.0,1,0
3606,3,54.654,310.4209243656104,3603,9.155712985670908,88.8004245003724,150,5,49674105,27316.0,1,0
1770,4,40.748,161.0294274224435,1766,8.283001464740297,73.40087982433296,151,6,13795438,20360.0,1,0
1180,1,31.228,108.03671605523745,1179,8.095962923579153,70.60046347224144,150,6,6323560,15602.5,1,0
4959,3,86.616,429.8048586789126,4956,8.534702200307846,78.39356205413449,151,5,96117274,43295.0,1,0
1049,0,28.348,95.95460851881998,1049,8.174105135467782,71.64441910807989,150,6,5005448,14164.0,1,0
1934,1,42.39,177.49665320788444,1933,8.312862011056911,73.8729932262182,151,6,16650987,21185.0,1,0
3327,1,63.204,291.430819207578,3326,8.495424866783218,77.89730526366333,151,5,44463334,31589.5,1,0
721,3,23.86,63.94144508845573,718,8.116242508252807,72.34553112521198,150,5,2328904,11921.0,1,0
1061,4,29.792,98.67287740813074,1057,7.944972676255467,68.32013184296967,150,6,5311950,14885.0,1,0
181,3,13.448,15.573544747423432,178,7.553881989169863,65.46529919040711,148,5,211692,6716.0,5,0
1223,3,26.756,108.12361658768171,1220,8.728080486062375,80.78424883230339,150,6,6203300,13366.5,1,0
123,3,13.49,11.519978298590672,120,6.993486865995748,55.95095701000329,146,7,157345,6734.0,8,0
9883,4,134.95,845.5460315677674,9879,9.02616744546077,86.32431486485643,151,5,366579797,67463.0,1,0
2209,5,47.784,197.12606459826665,2204,8.417128529736306,76.35891679683125,151,5,20570998,23881.5,1,0
4529,2,83.66,409.8764062494937,4527,8.440580694914907,75.96182719527513,151,6,87498832,41814.5,1,0
3928,4,58.94,334.0430816526515,3924,9.092481751571826,87.63483472763542,151,4,57529352,29459.0,1,0
1809,5,42.802,165.8305001982446,1804,8.120857857897727,70.69431390715745,151,6,14665883,21390.5,1,0
1702,2,32.312,142.0839141352743,1700,9.088770077592223,88.44898544813479,150,4,10615952,16146.5,1,0
1220,4,27.422,103.94144465034147,1216,8.895031476904325,83.88636089218468,150,6,5777895,13698.5,1,0
2162,4,47.464,198.30295182876125,2158,8.298310078948196,73.73038219874361,151,6,20788446,23718.0,1,0
258,4,13.694,22.489561222931854,254,8.570593383988792,77.90974098360199,148,5,346653,6838.0,1,0
818,3,22.7,75.24289999727549,815,8.699026641633216,79.24941341110035,150,5,3088392,11338.0,1,0
241,3,14.92,19.65608302790767,238,8.564260875400672,80.2564487420342,148,5,304484,7447.0,1,0
2884,4,59.596,263.92071685261845,2880,8.31080129583665,73.92948981095283,150,5,36602914,29786.0,1,0
241,4,14.45,21.3642575344897,237,7.969236518814303,69.86716118317402,150,5,332617,7216.0,2,0
415,4,15.906,34.50004585504199,411,9.252215100149618,91.4914902547771,149,4,721627,7939.5,1,0
253,2,15.438,22.258350253331894,251,7.8857248773835575,68.37296973594621,148,6,366883,7707.5,1,0
288,5,16.112,25.185381791825193,283,7.653999836876243,64.80136869367311,149,6,446950,8041.5,1,0
1464,5,37.572,138.2182217220291,1459,8.045779073205349,68.60256736872091,151,6,10257966,18776.0,1,0
558,3,16.704,41.31992720225921,555,9.347703623461411,96.698844594145,149,4,993180,8342.5,1,0
1591,2,31.744,141.2402437834203,1589,8.89733716177555,83.81244936951337,150,5,10478244,15858.0,1,0
1390,5,36.152,128.76552681521557,1385,8.11080047925792,70.39615808068994,151,6,8943764,18065.5,1,0
760,4,22.924,66.33175878868282,756,8.212828390209351,72.96007951416334,149,5,2462706,11452.5,1,0
619,2,18.224,50.13144546090806,617,9.13206978717957,89.55768611062008,149,4,1422638,9100.0,1,0
1075,3,30.828,103.15730907696265,1072,7.93218809697869,67.68270313205696,150,6,5795898,15401.0,1,0
1706,4,33.74,148.616366528051,1702,8.914382252876242,83.98992662249853,150,5,11612606,16859.5,1,0
262,2,16.166,25.84334428823019,260,7.510408196162548,60.88225238100869,149,7,464609,8073.5,2,0
513,3,16.8,45.10587544877053,510,8.789295193632666,82.0548229464276,149,6,1158390,8388.0,1,0
1148,3,24.54,97.07259345458945,1145,9.009213273822784,85.8920284936374,150,5,5012650,12257.5,1,0
654,1,22.594,61.26876173059155,653,7.914452996092739,67.6657842678289,150,6,2132175,11282.0,1,0
723,3,19.534,59.46078408497487,720,9.05159388005132,87.7321555490126,149,4,1958581,9759.0,1,0
504,3,20.312,48.56705319452684,501,7.5130167224664,60.38908130052947,151,6,1385668,10144.0,1,0
158,0,12.402,13.662957073781651,158,8.193955151736347,73.5558235581756,147,6,170243,6192.0,4,0
785,2,24.104,68.70983324095613,783,7.95923067333456,69.32535490165382,150,5,2651022,12040.0,1,0
191,1,13.23,16.345185835590858,190,7.591599812677796,65.74968807373878,148,6,221099,6607.0,3,0
4324,2,65.54,372.4242156466198,4322,9.0293845432298,86.65634080437069,151,5,71497644,32759.0,1,0
158,2,13.194,14.819054085872013,156,7.546955871442809,61.43313379186171,149,7,196843,6586.5,8,0
666,3,19.804,58.828237981432025,663,8.817571988386467,82.75186289568028,149,5,1926480,9894.0,1,0
5955,4,88.12,524.8091554079446,5951,8.823986313127529,82.05017100880883,151,5,141594892,44049.0,1,0
615,3,19.178,54.02323866633692,612,8.712388558128254,80.13432862343325,149,5,1643153,9579.5,1,0
3203,2,62.412,294.0376136755296,3201,8.366895686577333,74.61953335438258,150,6,45176688,31193.0,1,0
519,3,19.678,45.66405934649262,516,7.924877932449293,68.25615007867233,149,5,1236215,9828.0,1,0
1070,0,28.534,97.09774891314422,1070,7.83709454381536,66.60551563779538,150,5,5121081,14253.0,1,0
358,1,14.498,30.191555044415985,357,8.628522128236353,79.78619178237885,149,6,560861,7241.5,1,0
6957,2,97.494,592.5629940892361,6955,9.029886810296787,86.42835598987605,151,5,180317991,48737.5,1,0
9598,3,136.388,853.1752817891526,9595,8.949660339567862,84.70531625418364,152,5,373254874,68184.0,1,0
685,3,22.892,60.38029758124747,682,8.305986785141506,74.39099882961297,149,5,2084912,11437.5,1,0
944,0,21.02,75.55270742997898,944,9.295836246063235,93.27044664581337,150,4,3075026,10501.5,1,0
5422,1,93.72,474.51054108417867,5421,8.599189519773853,79.46345218313478,151,5,116971846,46848.0,1,0
180,3,12.342,14.737334765825196,177,8.403236324462418,79.020390558793,147,5,184757,6160.0,2,0
862,1,24.846,76.38587751672425,861,8.040088912084162,70.31917013605344,151,5,3226063,12412.0,1,0
874,2,25.874,81.43568090216965,872,8.075478811720043,70.4467794597301,150,6,3650617,12931.0,1,0
130,2,10.554,10.821048193220468,128,7.812489919271112,69.2251146634812,146,6,114241,5266.5,7,0
3555,1,54.568,300.1798217335735,3554,9.061785786250086,87.26154683151844,151,4,46542796,27274.5,1,0
1795,3,33.44,150.4318796000369,1792,8.870756333517884,83.72821673741272,151,5,11873992,16706.5,1,0
193,3,12.324,16.559439120936432,190,8.07485498123068,70.7640146729991,149,5,213048,6150.0,1,0
4510,2,65.158,382.103887753056,4508,9.025498980133047,86.45641118078659,151,5,75124473,32569.5,1,0
6393,3,88.71,539.5187243275251,6390,9.14503286426946,88.841551146118,151,5,149474959,44342.5,1,0
955,3,27.8,85.99799997674364,952,8.003511806051769,69.72250120147282,150,6,4084248,13891.0,1,0
1163,0,23.518,99.14132173821369,1163,8.885931097720547,83.7865905711888,150,5,5191049,11748.5,1,0
4835,2,69.288,409.8939143924926,4833,9.1254762111907,88.28838766112914,151,4,86406924,34634.0,1,0
155,2,13.156,13.8338593313652,153,7.067708677150289,57.96767929606947,148,6,182228,6567.0,6,0
466,1,15.178,37.85237530195429,465,9.062471148641547,88.28331466335867,149,4,831587,7579.5,1,0
489,3,20.14,47.80979397571171,486,7.560645451506041,61.42642392194533,150,6,1345698,10057.5,1,0
1066,1,28.31,96.66510176894245,1065,8.277954249427099,73.95948598776552,150,5,5072799,14144.5,1,0
4087,2,59.488,341.2572194928629,4085,9.0861281023862,87.89974937924345,151,5,59997656,29734.5,1,0
1175,3,30.73,106.92308029607078,1172,8.315026475809683,74.51677899497744,150,6,6188439,15354.0,1,0
5046,4,75.392,439.06191628971885,5042,9.017183384022317,86.3090179617676,151,5,99229660,37683.0,1,0
5027,2,72.222,431.3268931054497,5025,9.116947491675317,88.07546311892621,151,5,95629453,36102.5,1,0
9648,2,128.526,823.9539922374307,9646,9.092094270621482,87.5337811305445,151,5,347709557,64254.5,1,0
900,3,25.15,80.79529379858705,897,8.128490687945218,70.86254613322288,150,6,3580201,12564.5,1,0
403,2,16.89,38.41637541465879,401,7.970560935353445,67.61359358246781,149,6,880545,8436.0,1,0
2111,3,45.528,189.788991292962,2108,8.324574945358494,74.78057217696019,152,5,19046330,22753.0,1,0
261,1,11.712,22.12702094724909,260,8.46973991706998,76.28663077040177,148,6,313388,5845.0,1,0
146,2,13.264,12.68283501430181,144,6.9615569630858465,56.28092494544793,148,6,168394,6623.0,8,0
152,2,12.504,14.623063427339703,150,6.665305018777375,49.78289717927823,148,8,185092,6238.0,6,0
489,1,18.158,42.90003538460079,488,7.899015041257665,68.31004330512792,149,5,1085063,9069.5,1,0
2892,4,46.864,247.69077799546756,2888,8.970518288483154,85.40596221419432,150,5,31773478,23421.5,1,0
1366,2,33.988,127.91919268037927,1364,7.978532535346427,68.36536352649676,150,6,8759252,16984.5,1,0
721,3,19.144,62.28787413293215,718,8.95003346127394,85.37060093755481,151,5,2123136,9559.5,1,0
172,2,11.784,13.745448119286618,170,8.672681807574481,83.30366058793506,148,5,163900,5883.0,4,0
514,0,15.47,41.58669378539246,514,9.261312632242817,92.49525847026662,149,5,984387,7726.0,1,0
175,1,11.622,14.826433016744113,174,8.622697081210722,81.0137894028065,147,5,177447,5797.0,2,0
857,1,19.78,70.75959016274756,856,9.150364423976942,89.10706811151273,150,4,2699084,9882.0,1,0
5010,3,73.448,427.5917858144611,5007,9.037848824234944,86.7931430295654,151,5,94114672,36711.0,1,0
1436,2,36.672,136.04009855921157,1434,8.09005633182938,69.83169641437249,150,5,9925872,18325.5,1,0
147,2,11.466,14.534952493902415,145,7.051017685455278,54.76908046808456,147,7,171367,5727.5,4,0
510,2,19.872,45.812395877098595,508,7.650658718009034,64.07162342194314,150,6,1246836,9928.5,1,0
184,1,11.078,14.76292369417386,183,8.995615847391358,88.1110273140081,148,5,170333,5528.5,1,0
6544,1,91.93,568.101534146846,6543,9.139763702000476,88.65430294800248,151,5,165595239,45953.5,1,0
1231,1,25.432,106.58353238657462,1230,9.119283674542661,88.07064059441204,149,5,6003418,12705.0,1,0
1107,2,28.778,97.26851862756006,1105,8.131369350966592,72.20398166658548,150,5,5144669,14379.5,1,0
345,4,17.234,30.992051303519748,341,7.557359264176887,63.47937885689112,149,6,628759,8608.0,1,0
3837,2,59.896,334.96436405086433,3835,8.943758333890969,84.92254675565124,151,5,57894328,29937.0,1,0
11716,2,162.438,1032.992907117953,11714,8.820611057335997,82.1156012883976,152,6,546730225,81206.0,1,0
409,3,15.688,32.650186155671456,406,9.09528734112638,90.33362839587811,149,5,656074,7832.5,1,0
359,2,14.636,30.174616882406312,357,8.798908122673202,83.23924526240303,149,5,562360,7309.0,1,0
862,3,21.508,73.8317407081805,859,8.898853514852737,83.98276757429612,150,5,2956860,10746.5,1,0
4810,4,73.074,420.5525561972011,4806,8.999418550852694,85.92603858295298,151,5,91102131,36522.0,1,0
1738,3,32.65,150.76049714696484,1735,9.024637954086986,86.1575530375734,150,5,11897375,16313.0,1,0
920,3,22.698,83.92345796021515,917,8.726523119636289,80.08038632136392,151,5,3779173,11339.0,1,0
3922,4,73.572,350.728152300325,3918,8.487819667679323,77.50966802037327,150,5,64211538,36778.5,1,0
1757,3,32.54,148.91848911401163,1754,9.008721674585248,86.94687996508344,150,5,11617784,16258.5,1,0
397,1,15.6,33.395927895478515,396,8.867821650240689,84.1929686190195,149,5,679324,7790.0,1,0
7826,3,109.09,675.3649338690898,7823,9.051811252231337,86.54889815203536,151,5,234009211,54538.5,1,0
3345,4,65.468,297.1000925210223,3341,8.408369641874835,76.00266428374226,151,5,46277262,32727.5,1,0
2259,2,49.28,211.50872700671238,2257,8.196009504226145,71.43340162179801,151,6,23582230,24630.0,1,0
2299,4,38.914,188.29405355454006,2295,9.30391254434655,92.36804667356246,151,5,18484475,19444.5,1,0
181,2,12.124,13.63629803135734,179,9.063551141689134,92.59735392394117,148,5,166470,6052.5,2,0
150,2,13.612,14.695763198963165,148,6.617088999925718,48.258094934311515,148,9,200626,6795.0,6,0
975,3,26.354,82.75298595216971,972,8.453443166348285,77.28814772687848,150,5,3771295,13164.5,1,0
635,1,22.23,57.32497797644584,634,7.804635951654687,66.4927616795159,150,5,1890163,11106.0,1,0
7134,3,103.644,628.8893998661449,7131,8.891280772593873,83.46159006345022,151,5,203121978,51815.0,1,0
3840,1,70.268,341.89635882237764,3839,8.515374815487778,77.7795845227284,151,6,60915356,35125.0,1,0
744,4,24.524,66.53373147509464,740,8.023468897014912,70.781125926331,149,5,2514082,12251.0,1,0
1477,4,36.416,135.86999280194286,1473,8.251130010658278,73.30715157043822,151,6,9893390,18194.5,1,0
4472,5,83.796,406.87021810891986,4467,8.371271057978138,74.93270275756315,151,6,86282572,41888.5,1,0
6596,3,91.82,558.1372372454647,6593,9.04757035339337,87.04071737429258,151,4,159974044,45900.0,1,0
182,3,13.484,16.72009999970096,179,7.66739159802957,64.04721695065422,148,6,230690,6732.0,2,0
4825,5,86.932,433.39241730330264,4820,8.526007282959005,78.05222103393767,151,5,97693080,43454.0,1,0
2195,1,37.756,184.3901528390277,2194,8.997517427687276,86.17366555942219,151,5,17712622,18868.5,1,0
195,3,12.556,15.92930833401124,192,8.890417737735016,86.01837632657612,148,5,205698,6268.5,4,0
5341,0,76.466,455.2729695951649,5341,9.039253941865054,86.65434564678263,151,5,106560263,38223.5,1,0
312,2,16.15,27.954382482895234,310,7.45535256147705,60.88796880752962,150,7,521135,8063.0,1,0
583,2,17.388,48.83045623378917,581,8.734198496510274,80.83901843420203,149,5,1343378,8685.5,1,0
274,1,14.1,24.532305232081228,273,7.417976170946219,61.16216635330565,149,5,400322,7042.5,1,0
1058,1,23.186,92.13587468516266,1057,8.924088208913714,84.7495732651932,150,5,4513305,11586.0,1,0
187,2,12.9,15.412267840911667,185,8.481144091789245,79.04807974760116,148,5,201974,6438.5,2,0
142,1,12.5,11.131486872830601,141,8.126937845631751,77.39604950031519,147,4,140080,6238.5,8,0
209,4,12.804,15.2866472452268,205,9.160682924782838,95.10655344516805,148,4,198812,6391.0,1,0
160,1,12.2,14.371777899758959,159,7.490265106147783,65.44085459680822,148,6,177694,6093.5,5,0
9662,0,136.468,849.9452364570319,9662,8.869279257683687,83.13717023525689,151,5,370515210,68221.5,1,0
1921,3,41.258,166.530175752024,1918,8.382359255573688,76.09247942988456,150,5,14717261,20616.0,1,0
2022,5,44.732,178.51678961935207,2017,8.203629770803452,72.47676722666004,151,6,16934598,22353.5,1,0
1271,3,26.422,108.15557274592926,1268,9.01678781930156,85.7542129891922,150,5,6197875,13202.5,1,0
285,5,15.168,25.26317034736535,280,8.10610472875306,71.50289063664219,148,5,434148,7571.0,1,0
1879,1,32.862,159.62587182534037,1878,9.070606585729216,87.07705111488609,150,5,13280165,16420.0,1,0
250,2,12.578,20.60358988137747,248,8.41693972044641,79.13823937830162,148,4,291357,6282.5,1,0
190,2,12.584,15.996966712473963,188,8.076362721987131,71.4643022619106,148,6,207130,6282.5,2,0
4302,4,79.32,385.984032830375,4298,8.485071601983295,76.85187070285512,151,6,77637668,39647.5,1,0
499,4,20.008,46.86303378997139,495,7.7417214899496924,64.68933895255897,150,6,1298232,9997.0,1,0
4974,1,73.342,429.41614435882593,4973,9.054101312533971,87.27438493774608,151,5,94888637,36658.0,1,0
1838,5,35.27,157.51237760887238,1833,9.007727344182932,85.90924130950849,150,6,13027061,17621.5,1,0
1624,4,31.246,136.04812929254118,1620,9.053349638259334,87.69389335309347,150,5,9742703,15610.5,1,0
342,4,17.674,30.66593752031723,338,7.613130961406585,64.37962095123305,150,6,626385,8831.5,1,0
698,2,19.122,60.623684447582036,696,8.871748737283282,83.5100667613364,150,5,2020441,9553.0,1,0
1504,2,36.064,133.125083676969,1502,8.124167745872898,71.72162901252325,150,5,9511450,18025.5,1,0
582,3,20.794,52.646439233817134,579,7.98406298421822,70.05182524472187,150,6,1602019,10389.5,1,0
11807,3,163.586,1034.4369186199804,11804,8.910453966217595,83.86765108825371,152,5,548410059,81784.0,1,0
6160,3,89.93,532.0218990793519,6157,8.987210584135584,85.57331323175407,151,5,145567353,44951.5,1,0
6439,4,93.666,561.9689087876659,6435,8.927297984792888,84.2405147481459,151,5,162291187,46824.5,1,0
755,2,20.186,62.94660756545979,753,9.081876158260096,88.03762634677243,150,5,2184875,10082.5,1,0
209,1,15.316,19.769070387855873,208,7.2688077153110875,57.419980769306235,149,7,312698,7644.0,2,0
2643,1,44.326,227.90383876538806,2642,8.993910799818838,85.86105278483655,151,5,26952477,22150.0,1,0
2970,3,47.87,256.12205117873003,2967,9.03819513394721,86.58482533434207,150,5,33945021,23921.0,1,0
1429,5,37.098,130.638571624157,1424,8.206313373396597,72.35370799045927,150,6,9221349,18537.0,1,0
413,1,18.702,38.78882823700659,412,7.778352684421772,65.94719424864331,150,6,927169,9341.0,1,0
477,1,15.024,40.548778329315915,476,8.910707531582993,84.6764699604915,149,5,934962,7500.0,1,0
2875,2,55.39,257.1562285848819,2873,8.470095659651236,76.35883841078495,151,6,34598689,27686.5,1,0
2438,2,50.616,219.96033402411445,2436,8.513418448104128,78.08687534251946,150,5,25472264,25296.0,1,0
